convoID,ambientVariant,processedVolume,technology,model,wer,S,D,I,S_med,D_med,I_med,mwer
30500236,trafficOutside,-30dBFS,whisper,medium,0.0963855421686747,56,8,18,8,3,2,0.13402061855670103
30500236,trafficOutside,-35dBFS,whisper,medium,0.09759036144578313,52,6,17,8,0,2,0.10309278350515463
30751318,insideAmbulance,-15dBFS,whisper,medium,0.1585081585081585,125,24,23,12,3,2,0.1588785046728972
30751318,insideAmbulance,-20dBFS,whisper,medium,0.05128205128205128,55,7,11,3,1,2,0.056074766355140186
30751318,insideAmbulance,-25dBFS,whisper,medium,0.05710955710955711,49,13,5,1,1,2,0.037383177570093455
30751318,insideAmbulance,-30dBFS,whisper,medium,0.08624708624708624,49,10,13,2,0,4,0.056074766355140186
30751318,insideAmbulance,-35dBFS,whisper,medium,0.06060606060606061,41,7,8,1,0,1,0.018691588785046728
30751318,insideCrowded,-15dBFS,whisper,medium,0.418997668997669,243,53,51,38,4,3,0.4205607476635514
30751318,insideCrowded,-20dBFS,whisper,medium,0.10606060606060606,96,17,18,5,0,3,0.07476635514018691
30751318,insideCrowded,-25dBFS,whisper,medium,0.054778554778554776,71,6,6,3,0,1,0.037383177570093455
30751318,insideCrowded,-30dBFS,whisper,medium,0.055944055944055944,56,4,5,3,0,1,0.037383177570093455
30751318,insideCrowded,-35dBFS,whisper,medium,0.05244755244755245,44,10,5,1,0,1,0.018691588785046728
30751318,talking,-15dBFS,whisper,medium,0.14219114219114218,93,20,17,9,4,3,0.14953271028037382
30751318,talking,-20dBFS,whisper,medium,0.06177156177156177,67,6,14,4,0,3,0.06542056074766354
30751318,talking,-25dBFS,whisper,medium,0.10780885780885781,55,12,9,1,1,6,0.07476635514018691
30751318,talking,-30dBFS,whisper,medium,0.0641025641025641,53,3,7,1,1,3,0.04672897196261682
30751318,talking,-35dBFS,whisper,medium,0.060023310023310024,41,13,6,1,0,2,0.028037383177570093
30751318,trafficOutside,-15dBFS,whisper,medium,0.12004662004662005,73,17,11,7,2,1,0.09345794392523364
30751318,trafficOutside,-20dBFS,whisper,medium,0.06876456876456877,55,10,9,4,0,3,0.06542056074766354
30751318,trafficOutside,-25dBFS,whisper,medium,0.057692307692307696,42,9,6,2,2,2,0.056074766355140186
30751318,trafficOutside,-30dBFS,whisper,medium,0.053613053613053616,43,7,7,3,0,3,0.056074766355140186
30751318,trafficOutside,-35dBFS,whisper,medium,0.049533799533799536,41,2,3,1,1,1,0.028037383177570093
30942855,insideAmbulance,-15dBFS,whisper,medium,0.163787587971849,120,28,24,14,3,4,0.21649484536082475
30942855,insideAmbulance,-20dBFS,whisper,medium,0.0710172744721689,50,8,10,7,1,0,0.08247422680412371
30942855,insideAmbulance,-25dBFS,whisper,medium,0.14267434420985284,48,29,12,6,5,0,0.1134020618556701
30942855,insideAmbulance,-30dBFS,whisper,medium,0.05118362124120281,28,6,9,3,1,0,0.041237113402061855
30942855,insideAmbulance,-35dBFS,whisper,medium,0.052463211772232884,31,5,9,3,1,0,0.041237113402061855
30942855,insideCrowded,-15dBFS,whisper,medium,0.4126679462571977,218,61,51,31,6,1,0.3917525773195876
30942855,insideCrowded,-20dBFS,whisper,medium,0.18937939859245043,97,18,24,14,2,1,0.17525773195876287
30942855,insideCrowded,-25dBFS,whisper,medium,0.07549584133077415,41,7,10,6,1,0,0.07216494845360824
30942855,insideCrowded,-30dBFS,whisper,medium,0.07165706973768395,38,7,12,5,2,0,0.07216494845360824
30942855,insideCrowded,-35dBFS,whisper,medium,0.06397952655150352,32,7,12,4,1,1,0.061855670103092786
30942855,talking,-15dBFS,whisper,medium,0.15419065898912349,101,19,25,10,3,0,0.13402061855670103
30942855,talking,-20dBFS,whisper,medium,0.07869481765834933,55,9,14,7,1,2,0.10309278350515463
30942855,talking,-25dBFS,whisper,medium,0.062060140754958415,37,8,11,6,1,0,0.07216494845360824
30942855,talking,-30dBFS,whisper,medium,0.052463211772232884,29,8,8,5,1,0,0.061855670103092786
30942855,talking,-35dBFS,whisper,medium,0.06397952655150352,31,7,8,5,2,0,0.07216494845360824
30942855,trafficOutside,-15dBFS,whisper,medium,0.09724888035828536,58,12,9,12,1,0,0.13402061855670103
30942855,trafficOutside,-20dBFS,whisper,medium,0.09532949456174024,43,8,14,9,2,0,0.1134020618556701
30942855,trafficOutside,-25dBFS,whisper,medium,0.06397952655150352,43,5,9,8,1,0,0.09278350515463918
30942855,trafficOutside,-30dBFS,whisper,medium,0.0582213691618682,34,5,5,7,1,0,0.08247422680412371
30942855,trafficOutside,-35dBFS,whisper,medium,0.052463211772232884,31,8,8,4,1,0,0.05154639175257732
30946765,insideAmbulance,-15dBFS,whisper,medium,0.2131979695431472,150,20,45,18,0,6,0.3
30946765,insideAmbulance,-20dBFS,whisper,medium,0.09983079526226735,89,11,27,18,1,1,0.25
30946765,insideAmbulance,-25dBFS,whisper,medium,0.08065425831923294,72,10,20,9,1,1,0.1375
30946765,insideAmbulance,-30dBFS,whisper,medium,0.07670614777213762,65,8,20,10,0,3,0.1625
30946765,insideAmbulance,-35dBFS,whisper,medium,0.077834179357022,59,8,20,7,1,2,0.125
30946765,insideCrowded,-15dBFS,whisper,medium,0.464184997179921,235,44,88,27,3,4,0.425
30946765,insideCrowded,-20dBFS,whisper,medium,0.18725324309080654,131,22,28,17,5,1,0.2875
30946765,insideCrowded,-25dBFS,whisper,medium,0.08009024252679076,65,8,26,7,1,0,0.1
30946765,insideCrowded,-30dBFS,whisper,medium,0.07670614777213762,68,10,21,11,1,1,0.1625
30946765,insideCrowded,-35dBFS,whisper,medium,0.07163000564015792,70,7,16,10,1,2,0.1625
30946765,talking,-15dBFS,whisper,medium,0.155668358714044,118,23,32,16,3,3,0.275
30946765,talking,-20dBFS,whisper,medium,0.1308516638465877,78,28,20,13,1,0,0.175
30946765,talking,-25dBFS,whisper,medium,0.06598984771573604,66,9,18,8,0,0,0.1
30946765,talking,-30dBFS,whisper,medium,0.06824591088550479,63,11,15,11,0,1,0.15
30946765,talking,-35dBFS,whisper,medium,0.06937394247038917,72,6,21,10,0,1,0.1375
30946765,trafficOutside,-15dBFS,whisper,medium,0.1455160744500846,92,18,21,16,4,1,0.2625
30946765,trafficOutside,-20dBFS,whisper,medium,0.1065989847715736,73,14,19,11,2,2,0.1875
30946765,trafficOutside,-25dBFS,whisper,medium,0.0829103214890017,72,9,18,8,0,2,0.125
30946765,trafficOutside,-30dBFS,whisper,medium,0.0676818950930626,63,9,16,8,0,1,0.1125
30946765,trafficOutside,-35dBFS,whisper,medium,0.07501410039481106,66,7,17,8,0,3,0.1375
31020403,insideAmbulance,-15dBFS,whisper,medium,0.16851441241685144,101,23,29,15,0,1,0.2
31020403,insideAmbulance,-20dBFS,whisper,medium,0.12342941611234294,105,10,12,8,0,1,0.1125
31020403,insideAmbulance,-25dBFS,whisper,medium,0.07612712490761271,76,7,2,1,0,1,0.025
31020403,insideAmbulance,-30dBFS,whisper,medium,0.056910569105691054,36,10,7,1,0,3,0.05
31020403,insideAmbulance,-35dBFS,whisper,medium,0.06577974870657798,34,11,9,1,0,1,0.025
31020403,insideCrowded,-15dBFS,whisper,medium,0.4789356984478936,203,71,50,28,10,3,0.5125
31020403,insideCrowded,-20dBFS,whisper,medium,0.188470066518847,100,18,20,19,2,2,0.2875
31020403,insideCrowded,-25dBFS,whisper,medium,0.07908351810790835,49,11,9,9,0,1,0.125
31020403,insideCrowded,-30dBFS,whisper,medium,0.05469327420546933,40,5,6,4,0,1,0.0625
31020403,insideCrowded,-35dBFS,whisper,medium,0.04434589800443459,33,4,4,1,0,1,0.025
31020403,talking,-15dBFS,whisper,medium,0.13895048041389504,92,24,17,15,1,2,0.225
31020403,talking,-20dBFS,whisper,medium,0.082039911308204,54,9,13,6,0,1,0.0875
31020403,talking,-25dBFS,whisper,medium,0.04804138950480414,40,6,5,3,0,1,0.05
31020403,talking,-30dBFS,whisper,medium,0.05469327420546933,36,9,7,1,0,1,0.025
31020403,talking,-35dBFS,whisper,medium,0.04730229120473023,35,6,3,1,0,1,0.025
31020403,trafficOutside,-15dBFS,whisper,medium,0.1433850702143385,72,24,16,3,3,2,0.1
31020403,trafficOutside,-20dBFS,whisper,medium,0.08943089430894309,47,12,9,4,1,1,0.075
31020403,trafficOutside,-25dBFS,whisper,medium,0.07169253510716925,39,11,9,3,0,1,0.05
31020403,trafficOutside,-30dBFS,whisper,medium,0.059127864005912786,37,11,8,3,0,4,0.0875
31020403,trafficOutside,-35dBFS,whisper,medium,0.05025868440502587,38,8,5,1,0,1,0.025
31151696,insideAmbulance,-15dBFS,whisper,medium,0.19596388741370155,167,26,29,15,2,0,0.18888888888888888
31151696,insideAmbulance,-20dBFS,whisper,medium,0.11471056824216676,81,15,17,7,1,2,0.1111111111111111
31151696,insideAmbulance,-25dBFS,whisper,medium,0.08921933085501858,48,12,13,1,1,1,0.03333333333333333
31151696,insideAmbulance,-30dBFS,whisper,medium,0.09718534253850239,42,9,16,1,1,1,0.03333333333333333
31151696,insideAmbulance,-35dBFS,whisper,medium,0.03770578863515667,39,8,8,1,0,1,0.022222222222222223
31151696,insideCrowded,-15dBFS,whisper,medium,0.6643653744025492,196,58,65,34,5,2,0.45555555555555555
31151696,insideCrowded,-20dBFS,whisper,medium,0.14285714285714285,128,18,25,10,1,0,0.12222222222222222
31151696,insideCrowded,-25dBFS,whisper,medium,0.06744556558682953,64,12,12,3,0,0,0.03333333333333333
31151696,insideCrowded,-30dBFS,whisper,medium,0.07912904938927244,58,11,9,1,2,0,0.03333333333333333
31151696,insideCrowded,-35dBFS,whisper,medium,0.036112586298459905,41,6,9,1,0,0,0.011111111111111112
31151696,talking,-15dBFS,whisper,medium,0.13860860329261815,126,24,30,10,1,1,0.13333333333333333
31151696,talking,-20dBFS,whisper,medium,0.19224641529474243,83,45,12,4,9,1,0.15555555555555556
31151696,talking,-25dBFS,whisper,medium,0.046202867764206054,43,9,8,2,0,0,0.022222222222222223
31151696,talking,-30dBFS,whisper,medium,0.05469994689325544,37,9,10,1,1,0,0.022222222222222223
31151696,talking,-35dBFS,whisper,medium,0.08125331917153479,40,8,11,1,1,2,0.044444444444444446
31151696,trafficOutside,-15dBFS,whisper,medium,0.14869888475836432,84,15,19,6,3,1,0.1111111111111111
31151696,trafficOutside,-20dBFS,whisper,medium,0.08231545406266595,48,16,8,3,3,1,0.07777777777777778
31151696,trafficOutside,-25dBFS,whisper,medium,0.05523101433882103,43,12,10,1,1,1,0.03333333333333333
31151696,trafficOutside,-30dBFS,whisper,medium,0.06001062134891131,38,9,12,1,0,1,0.022222222222222223
31151696,trafficOutside,-35dBFS,whisper,medium,0.11417950079660116,38,10,13,1,1,3,0.05555555555555555
31198145,insideAmbulance,-15dBFS,whisper,medium,0.15214067278287463,97,12,18,10,1,0,0.18032786885245902
31198145,insideAmbulance,-20dBFS,whisper,medium,0.11926605504587157,57,7,20,6,0,1,0.11475409836065574
31198145,insideAmbulance,-25dBFS,whisper,medium,0.09403669724770643,48,3,14,1,0,0,0.01639344262295082
31198145,insideAmbulance,-30dBFS,whisper,medium,0.07186544342507645,37,8,8,4,1,0,0.08196721311475409
31198145,insideAmbulance,-35dBFS,whisper,medium,0.06804281345565749,41,5,11,3,0,1,0.06557377049180328
31198145,insideCrowded,-15dBFS,whisper,medium,0.3623853211009174,170,40,41,14,8,0,0.36065573770491804
31198145,insideCrowded,-20dBFS,whisper,medium,0.13608562691131498,84,8,19,8,0,0,0.13114754098360656
31198145,insideCrowded,-25dBFS,whisper,medium,0.0963302752293578,54,5,11,4,1,3,0.13114754098360656
31198145,insideCrowded,-30dBFS,whisper,medium,0.06192660550458716,44,2,9,1,0,0,0.01639344262295082
31198145,insideCrowded,-35dBFS,whisper,medium,0.09021406727828746,47,4,11,6,1,2,0.14754098360655737
31198145,talking,-15dBFS,whisper,medium,0.14678899082568808,83,13,21,8,1,0,0.14754098360655737
31198145,talking,-20dBFS,whisper,medium,0.09938837920489296,57,6,14,4,2,0,0.09836065573770492
31198145,talking,-25dBFS,whisper,medium,0.05733944954128441,49,4,11,3,0,0,0.04918032786885246
31198145,talking,-30dBFS,whisper,medium,0.0581039755351682,45,2,10,1,0,1,0.03278688524590164
31198145,talking,-35dBFS,whisper,medium,0.04892966360856269,41,3,9,2,0,0,0.03278688524590164
31198145,trafficOutside,-15dBFS,whisper,medium,0.1353211009174312,59,14,18,6,2,1,0.14754098360655737
31198145,trafficOutside,-20dBFS,whisper,medium,0.12308868501529052,48,9,12,7,0,2,0.14754098360655737
31198145,trafficOutside,-25dBFS,whisper,medium,0.10779816513761468,44,8,8,4,2,0,0.09836065573770492
31198145,trafficOutside,-30dBFS,whisper,medium,0.07951070336391437,38,7,6,5,1,0,0.09836065573770492
31198145,trafficOutside,-35dBFS,whisper,medium,0.07492354740061162,44,6,10,3,0,0,0.04918032786885246
31300500,insideAmbulance,-15dBFS,whisper,medium,0.21195652173913043,169,22,34,18,2,3,0.21296296296296297
31300500,insideAmbulance,-20dBFS,whisper,medium,0.11896135265700483,110,9,20,10,0,1,0.10185185185185185
31300500,insideAmbulance,-25dBFS,whisper,medium,0.07306763285024155,60,6,16,3,1,2,0.05555555555555555
31300500,insideAmbulance,-30dBFS,whisper,medium,0.08152173913043478,57,4,19,3,0,2,0.046296296296296294
31300500,insideAmbulance,-35dBFS,whisper,medium,0.04770531400966183,52,5,11,5,0,1,0.05555555555555555
31300500,insideCrowded,-15dBFS,whisper,medium,0.4559178743961353,258,47,65,36,6,0,0.3888888888888889
31300500,insideCrowded,-20dBFS,whisper,medium,0.17149758454106281,159,16,25,20,2,5,0.25
31300500,insideCrowded,-25dBFS,whisper,medium,0.09903381642512077,99,11,16,9,1,2,0.1111111111111111
31300500,insideCrowded,-30dBFS,whisper,medium,0.06099033816425121,66,8,12,9,0,1,0.09259259259259259
31300500,insideCrowded,-35dBFS,whisper,medium,0.057971014492753624,62,4,13,7,0,1,0.07407407407407407
31300500,talking,-15dBFS,whisper,medium,0.15579710144927536,126,27,24,15,3,2,0.18518518518518517
31300500,talking,-20dBFS,whisper,medium,0.09782608695652174,78,20,13,9,2,1,0.1111111111111111
31300500,talking,-25dBFS,whisper,medium,0.08333333333333333,69,5,16,7,0,3,0.09259259259259259
31300500,talking,-30dBFS,whisper,medium,0.10024154589371981,70,5,21,5,0,3,0.07407407407407407
31300500,talking,-35dBFS,whisper,medium,0.1292270531400966,62,8,18,7,3,4,0.12962962962962962
31300500,trafficOutside,-15dBFS,whisper,medium,0.10386473429951691,82,17,10,11,2,1,0.12962962962962962
31300500,trafficOutside,-20dBFS,whisper,medium,0.07789855072463768,67,9,13,7,2,0,0.08333333333333333
31300500,trafficOutside,-25dBFS,whisper,medium,0.07608695652173914,69,8,16,8,1,1,0.09259259259259259
31300500,trafficOutside,-30dBFS,whisper,medium,0.06702898550724638,60,5,13,4,1,1,0.05555555555555555
31300500,trafficOutside,-35dBFS,whisper,medium,0.06642512077294686,62,7,17,7,0,1,0.07407407407407407
31303597,insideAmbulance,-15dBFS,whisper,medium,0.17857142857142858,133,24,27,19,0,0,0.20212765957446807
31303597,insideAmbulance,-20dBFS,whisper,medium,0.07258064516129033,78,15,7,2,2,0,0.0425531914893617
31303597,insideAmbulance,-25dBFS,whisper,medium,0.059907834101382486,52,12,5,1,2,0,0.031914893617021274
31303597,insideAmbulance,-30dBFS,whisper,medium,0.06854838709677419,51,11,6,3,1,1,0.05319148936170213
31303597,insideAmbulance,-35dBFS,whisper,medium,0.0587557603686636,53,16,6,3,1,0,0.0425531914893617
31303597,insideCrowded,-15dBFS,whisper,medium,0.5046082949308756,248,58,72,35,9,2,0.48936170212765956
31303597,insideCrowded,-20dBFS,whisper,medium,0.16589861751152074,139,21,24,20,3,0,0.24468085106382978
31303597,insideCrowded,-25dBFS,whisper,medium,0.06278801843317973,58,21,8,4,2,0,0.06382978723404255
31303597,insideCrowded,-30dBFS,whisper,medium,0.09101382488479262,46,24,10,5,1,1,0.07446808510638298
31303597,insideCrowded,-35dBFS,whisper,medium,0.08525345622119816,51,22,8,1,1,0,0.02127659574468085
31303597,talking,-15dBFS,whisper,medium,0.15495391705069125,112,26,23,10,1,0,0.11702127659574468
31303597,talking,-20dBFS,whisper,medium,0.06566820276497695,63,14,11,5,0,0,0.05319148936170213
31303597,talking,-25dBFS,whisper,medium,0.10311059907834101,45,22,10,2,4,0,0.06382978723404255
31303597,talking,-30dBFS,whisper,medium,0.06854838709677419,59,15,9,1,0,0,0.010638297872340425
31303597,talking,-35dBFS,whisper,medium,0.07430875576036866,62,14,7,1,1,0,0.02127659574468085
31303597,trafficOutside,-15dBFS,whisper,medium,0.12154377880184332,76,20,14,10,5,0,0.1595744680851064
31303597,trafficOutside,-20dBFS,whisper,medium,0.07373271889400922,49,16,8,3,3,0,0.06382978723404255
31303597,trafficOutside,-25dBFS,whisper,medium,0.0771889400921659,56,14,10,4,1,1,0.06382978723404255
31303597,trafficOutside,-30dBFS,whisper,medium,0.07603686635944701,52,21,9,4,2,1,0.07446808510638298
31303597,trafficOutside,-35dBFS,whisper,medium,0.06394009216589862,62,18,5,2,1,0,0.031914893617021274
31346589,insideAmbulance,-15dBFS,whisper,medium,0.20602409638554217,161,17,49,17,2,1,0.2247191011235955
31346589,insideAmbulance,-20dBFS,whisper,medium,0.12289156626506025,103,16,27,9,4,1,0.15730337078651685
31346589,insideAmbulance,-25dBFS,whisper,medium,0.13614457831325302,97,11,26,5,2,0,0.07865168539325842
31346589,insideAmbulance,-30dBFS,whisper,medium,0.11204819277108434,82,12,22,7,2,2,0.12359550561797752
31346589,insideAmbulance,-35dBFS,whisper,medium,0.1180722891566265,85,11,23,7,1,1,0.10112359550561797
31346589,insideCrowded,-15dBFS,whisper,medium,0.4746987951807229,216,56,57,22,7,4,0.3707865168539326
31346589,insideCrowded,-20dBFS,whisper,medium,0.22710843373493975,149,34,41,16,3,4,0.25842696629213485
31346589,insideCrowded,-25dBFS,whisper,medium,0.12590361445783133,96,14,30,7,3,2,0.1348314606741573
31346589,insideCrowded,-30dBFS,whisper,medium,0.0963855421686747,84,14,27,4,2,1,0.07865168539325842
31346589,insideCrowded,-35dBFS,whisper,medium,0.08975903614457831,77,10,24,6,1,1,0.0898876404494382
31346589,talking,-15dBFS,whisper,medium,0.21566265060240963,162,30,51,14,1,3,0.20224719101123595
31346589,talking,-20dBFS,whisper,medium,0.13855421686746988,113,18,33,8,1,3,0.1348314606741573
31346589,talking,-25dBFS,whisper,medium,0.10542168674698796,101,12,26,7,0,0,0.07865168539325842
31346589,talking,-30dBFS,whisper,medium,0.11626506024096385,93,12,29,7,1,2,0.11235955056179775
31346589,talking,-35dBFS,whisper,medium,0.1644578313253012,90,13,27,8,1,4,0.14606741573033707
31346589,trafficOutside,-15dBFS,whisper,medium,0.1710843373493976,113,20,31,7,3,1,0.12359550561797752
31346589,trafficOutside,-20dBFS,whisper,medium,0.14216867469879518,101,14,24,6,2,1,0.10112359550561797
31346589,trafficOutside,-25dBFS,whisper,medium,0.13373493975903614,94,9,30,8,1,0,0.10112359550561797
31346589,trafficOutside,-30dBFS,whisper,medium,0.10542168674698796,80,7,28,7,0,1,0.0898876404494382
31346589,trafficOutside,-35dBFS,whisper,medium,0.1536144578313253,80,9,25,7,1,1,0.10112359550561797
31572540,insideAmbulance,-15dBFS,whisper,medium,0.18301369863013697,166,19,31,23,5,4,0.24060150375939848
31572540,insideAmbulance,-20dBFS,whisper,medium,0.10246575342465754,58,8,13,8,1,1,0.07518796992481203
31572540,insideAmbulance,-25dBFS,whisper,medium,0.044931506849315066,54,3,7,7,1,0,0.06015037593984962
31572540,insideAmbulance,-30dBFS,whisper,medium,0.03616438356164384,42,4,8,3,1,1,0.03759398496240601
31572540,insideAmbulance,-35dBFS,whisper,medium,0.0536986301369863,38,3,7,4,1,1,0.045112781954887216
31572540,insideCrowded,-15dBFS,whisper,medium,0.4241095890410959,259,58,67,59,11,1,0.5338345864661654
31572540,insideCrowded,-20dBFS,whisper,medium,0.1304109589041096,130,17,25,24,0,2,0.19548872180451127
31572540,insideCrowded,-25dBFS,whisper,medium,0.0547945205479452,68,6,11,5,1,0,0.045112781954887216
31572540,insideCrowded,-30dBFS,whisper,medium,0.04219178082191781,37,6,7,4,1,0,0.03759398496240601
31572540,insideCrowded,-35dBFS,whisper,medium,0.03726027397260274,38,5,8,3,1,0,0.03007518796992481
31572540,talking,-15dBFS,whisper,medium,0.12821917808219177,110,25,21,19,3,1,0.17293233082706766
31572540,talking,-20dBFS,whisper,medium,0.07616438356164383,66,11,13,4,2,1,0.05263157894736842
31572540,talking,-25dBFS,whisper,medium,0.07835616438356165,55,10,12,5,1,4,0.07518796992481203
31572540,talking,-30dBFS,whisper,medium,0.0526027397260274,48,3,11,9,1,0,0.07518796992481203
31572540,talking,-35dBFS,whisper,medium,0.044931506849315066,41,2,8,5,0,0,0.03759398496240601
31572540,trafficOutside,-15dBFS,whisper,medium,0.07506849315068494,53,13,13,6,3,1,0.07518796992481203
31572540,trafficOutside,-20dBFS,whisper,medium,0.04,36,9,6,3,3,0,0.045112781954887216
31572540,trafficOutside,-25dBFS,whisper,medium,0.03945205479452055,38,7,8,3,2,1,0.045112781954887216
